geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
89897,-28.711942189339457,-49.35769921597478,sao joao do oeste,SC
89855,-26.740695833911424,-52.96680301424218,sul brasil,SC
89840,-26.900200446061664,-52.70459512955803,coronel freitas,SC
89806,-27.04798768242452,-52.634008925881616,chapecó,SC
89888,-27.07527413015885,-53.250013009021394,caibi,SC
89872,-26.77174761828648,-53.05603585735624,modelo,SC
89899,-26.98109912694612,-53.53465037151178,ipora do oeste,SC
89865,-26.90334506335243,-52.90594949439468,nova erechim,SC
89859,-26.648180425586176,-52.79199242914929,formosa do sul,SC
89820,-26.8796731269248,-52.408049529114855,xanxerê,SC
89893,-27.102518711184302,-53.399274195411415,mondai,SC
89868,-26.925936814319545,-53.00068897425011,saudades,SC
89832,-26.63535571221668,-52.45730416762282,ipuacu,SC
89890,-26.89233198750598,-53.170050234099904,cunha pora,SC
89832,-26.632504617652103,-52.45407877206512,ipuaçu,SC
89895,-27.07009546508109,-53.32467899925598,riqueza,SC
89830,-26.564002571112702,-52.32748699973988,abelardo luz,SC
89850,-26.72665513003572,-52.71820465926768,quilombo,SC
89886,-26.973187739486058,-53.09174089065854,cunhatai,SC
89880,-27.16138062408366,-52.879424792667166,caxambu do sul,SC
89883,-27.07357282755273,-52.98026775226893,águas de chapecó,SC
89898,-26.97341287100524,-53.63794249382285,tunapolis,SC
89838,-26.45582841374338,-52.69168374135286,galvao,SC
89843,-26.880533366316897,-52.862501232917424,águas frias,SC
89879,-26.69110538844657,-53.25080249007878,sao miguel da boa vista,SC
89891,-26.798990949276803,-53.33215385506235,iraceminha,SC
89817,-27.13234076810846,-52.78622524121357,guatambu,SC
89854,-26.636547370100693,-52.67322011033224,santiago do sul,SC
89882,-27.07032005436964,-52.8645133576636,planalto alegre,SC
89837,-26.51213802684962,-52.66959920223469,coronel martins,SC
89883,-27.077784319585472,-52.984499169077765,aguas de chapeco,SC
89817,-27.11317238853599,-52.72099992550436,guatambú,SC
89819,-26.981354045514674,-52.59374448121119,cordilheira alta,SC
89845,-26.761224317815326,-52.85031728603623,união do oeste,SC
89875,-26.690845085665405,-53.15821601626582,tigrinhos,SC
89899,-26.961754431618942,-53.55790297482861,iporã do oeste,SC
89818,-26.941563349500413,-52.81211991353272,nova itaberaba,SC
89839,-26.400958290901617,-52.72752558685156,jupiá,SC
89890,-26.890991258604387,-53.17310807575952,cunha porã,SC
89878,-26.783022555918468,-53.3395438479183,flor do sertão,SC
89839,-26.392408099119777,-52.73440880204247,jupia,SC
89845,-26.76330385266738,-52.85230552680572,uniao do oeste,SC
89879,-26.69150797686976,-53.25360177955401,são miguel da boa vista,SC
89843,-26.88185262924617,-52.858878093583016,aguas frias,SC
89838,-26.45443769473075,-52.692961641373,galvão,SC
89878,-26.779486457119667,-53.34609450386712,flor do sertao,SC
89828,-26.857914551758288,-52.56659110262859,lajeado grande,SC
89860,-26.80415554611532,-52.63004301182897,marema,SC
89897,-27.09624937606297,-53.59440904462728,são joão do oeste,SC
89893,-27.099711783696343,-53.39823243615158,mondaí,SC
89898,-26.972476141737022,-53.64112097053665,tunápolis,SC
89900,-26.7286991677439,-53.51449582910278,sao miguel do oeste,SC
89980,-26.39359270318612,-53.08265733215715,campo erê,SC
89900,-26.732199862411164,-53.508997951711535,são miguel do oeste,SC
89990,-26.352589411593332,-52.85306467361068,sao lourenco do oeste,SC
89930,-26.453916287246614,-53.49277989045533,sao jose do cedro,SC
89935,-26.442474763413305,-53.60050673730586,princesa,SC
89940,-26.3851374020685,-53.52418228807481,guaruja do sul,SC
89983,-26.601977999999946,-53.16834049999996,santa terezinha do progresso,SC
89940,-26.39297899788055,-53.52732333225976,guarujá do sul,SC
89910,-26.82015814804653,-53.49960647452596,descanso,SC
89908,-26.678221976531376,-53.31887271845228,romelândia,SC
89950,-26.25891649155717,-53.63546699214392,dionisio cerqueira,SC
89980,-26.399630726177463,-53.086045900753696,campo ere,SC
89950,-26.249989752973484,-53.64178854956046,dionísio cerqueira,SC
89990,-26.35935525532561,-52.85780923123731,são lourenço do oeste,SC
89982,-26.47411054201157,-52.96523078139008,sao bernardino,SC
89985,-26.34880918740813,-53.2769772410583,palma sola,SC
89908,-26.67757974215884,-53.31865392057394,romelandia,SC
89930,-26.455603459217627,-53.499748703229095,são josé do cedro,SC
89982,-26.47239319784835,-52.96319973127304,são bernardino,SC
89905,-26.76414357470504,-53.64088438043024,bandeirante,SC
90010,-30.03215040714993,-51.2325516998384,porto alegre,RS
91130,-29.995817941427728,-51.12899047140634,porto aelgre,RS
92020,-29.91005335319802,-51.169226719006566,canoas,RS
92500,-30.11082611949453,-51.36376683789562,guaiba,RS
92500,-30.115816010110645,-51.33301640413359,guaíba,RS
92850,-30.46171360401123,-51.60171238618374,sertao santana,RS
92850,-30.462641423774,-51.60233160774981,sertão santana,RS
92990,-29.99480725031097,-51.31423260098163,eldorado do sul,RS
92900,-30.352091704204877,-51.585251511989526,mariana pimentel,RS
93025,-29.777429782822736,-51.16438266988546,sao leopoldo,RS
93037,-29.790041557369143,-51.13274825026866,são leopoldo,RS
93180,-29.6960435029035,-51.24351819389478,portao,RS
93180,-29.6921191240878,-51.21870671902812,portão,RS
93222,-29.820015785794464,-51.14116990854474,sapucaia do sul,RS
93295,-29.863317938656767,-51.12455872921976,esteio,RS
93336,-29.6948240514127,-51.13882357830916,novo hamburgo,RS
93610,-29.656939934893288,-51.16408845245996,estância velha,RS
93608,-29.66684200084112,-51.15445514217226,estancia velha,RS
93700,-29.681001176488756,-51.07531051934418,campo bom,RS
93890,-29.58133945586879,-50.87851133806305,nova hartz,RS
93880,-29.61265607145342,-50.92736417492653,ararica,RS
93880,-29.637967588780327,-50.9247908739049,araricá,RS
93990,-29.541915910140517,-51.06864867979266,morro reuter,RS
93950,-29.58769365168213,-51.09061000331821,dois irmaos,RS
93900,-29.61302126020832,-51.176436353703785,ivoti,RS
93940,-29.580698999999942,-51.22060099999996,lindolfo collor,RS
93995,-29.504128938508536,-50.97635830175109,santa maria do herval,RS
93945,-29.5132714271164,-51.20332997168425,presidente lucena,RS
94065,-29.94641399464261,-51.052913746428416,gravatai,RS
94040,-29.93656661510899,-51.02489786270954,gravataí,RS
94380,-29.883542190572587,-50.77657774777542,glorinha,RS
94430,-30.093155400501757,-51.020694288459616,viamao,RS
94475,-30.07387922090301,-51.09598918358619,viamão,RS
94770,-30.092809899462708,-50.694388328298245,capao da porteira,RS
94760,-30.13782999999995,-50.87068999999997,aguas claras,RS
95095,-29.19829438602458,-51.20720195133252,caxias do sul,RS
95185,-29.291861569560297,-51.51138872368569,carlos barbosa,RS
95190,-28.9654729747681,-51.04802612381615,sao marcos,RS
95180,-29.20322965727452,-51.35111427008906,farroupilha,RS
95150,-29.374490431468143,-51.10997893571979,nova petrópolis,RS
95160,-29.402135284443737,-51.034827030409545,pinhal alto,RS
95150,-29.364695170565746,-51.097326716927846,nova petropolis,RS
95175,-29.454218608982814,-51.1349063786892,picada cafe,RS
95183,-29.24082999999996,-51.41110999999995,nova sardenha,RS
95175,-29.47360992903645,-51.151459207576,picada café,RS
95184,-29.133609999999976,-51.37221999999997,jansen,RS
95190,-28.964147514076387,-51.07161301133225,são marcos,RS
95186,-29.35027093898587,-51.54791183893818,arco verde,RS
95125,-29.12527999999997,-51.014719999999954,fazenda souza,RS
95130,14.585072541779615,121.10539381057764,santa lucia do piai,RS
95182,-29.27474400866524,-51.33864681989313,nova milano,RS
95200,-28.517094,-50.92322625,vacaria,RS
95270,-29.03399624689176,-51.1917479847557,flores da cunha,RS
95280,-28.749561931227017,-50.06500703924088,sao jose dos ausentes,RS
95250,-28.848240941404573,-51.27329015376859,antonio prado,RS
95250,-28.85837938580867,-51.28499861661245,antônio prado,RS
95240,-28.81655038417184,-51.28458123987485,ipe,RS
95255,-28.79485822242105,-51.09429466225263,campestre da serra,RS
95240,-28.817845648508708,-51.28703792970175,ipê,RS
95236,-28.68492170887826,-50.78252309778822,monte alegre dos campos,RS
95260,-28.996131751159357,-51.41079905591152,nova roma do sul,RS
95272,-29.056848668668778,-51.26110884644744,otavio rocha,RS
95230,-28.315464135206145,-51.18503779606439,muitos capoes,RS
95280,-28.74596050665444,-50.059604225523984,são josé dos ausentes,RS
95275,-29.027734445149225,-51.30878377787846,nova pádua,RS
95275,-29.027734445149225,-51.30878377787846,nova padua,RS
95300,-28.21842769786725,-51.53643410117896,lagoa vermelha,RS
95320,-28.794743528449413,-51.61122120996594,nova prata,RS
95360,-28.599674794891307,-51.78893967854048,parai,RS
95330,-28.935745148342484,-51.55204762348925,veranópolis,RS
95305,-28.37198645463488,-51.6325589821345,ibiraiaras,RS
95330,-28.931645341575383,-51.54539483663785,veranopolis,RS
95333,-28.88509957190586,-51.70591055154864,fagundes varela,RS
95365,-28.502363154866973,-51.70792088164341,sao jorge,RS
95334,-28.8756488779593,-51.544593061851664,vila flores,RS
95315,-28.27011852057583,-51.6911609472122,caseiros,RS
95340,-28.72908960540212,-51.70430074576316,nova bassano,RS
95325,-28.80778418198249,-51.77876683006609,vista alegre do prata,RS
95335,-28.995985420402462,-51.695618604889646,cotipora,RS
95350,-28.6599797110235,-51.74540576836856,nova araca,RS
95355,-28.54162802491104,-51.69274426564623,guabiju,RS
95310,-28.63235819903258,-51.573247145680746,andre da rocha,RS
95390,-30.233660772021317,-50.23357365986018,pinhal da serra,RS
95335,-28.99249603415308,-51.6964060184925,cotiporã,RS
95345,-28.75892051649328,-51.47574401649327,protasio alves,RS
95310,-28.63669302164924,-51.57289818019284,andré da rocha,RS
95380,-28.0545165,-51.18815475,esmeralda,RS
95350,-28.657912442519248,-51.74477883299335,nova araçá,RS
95360,-28.597526678286595,-51.78616684534439,paraí,RS
95480,-29.054918999999945,-50.15315149999997,cambara do sul,RS
95420,-28.879924338647907,-50.35411187037637,jaquirana,RS
95480,-29.04874280829083,-50.14278870700392,cambará do sul,RS
95485,-28.976685770130608,-50.06326295388895,osvaldo kroeff,RS
95500,-29.8278405,-50.5234755,santo antonio da patrulha,RS
95595,-30.17105570679884,-50.201594169231335,cidreira,RS
95590,-30.00253608355953,-50.14516704987192,tramandai,RS
95560,-29.333594390939208,-49.73818879957859,torres,RS
95555,-29.750130537873627,-50.02052715523322,capao da canoa,RS
95540,-30.26306781683276,-50.51888348892597,palmares do sul,RS
95577,-29.32816799999995,-49.95017449999996,morrinhos do sul,RS
95520,-29.887280851051504,-50.26939661479174,osorio,RS
95588,-29.7990588315344,-50.0393816538598,xangri-la,RS
95580,-29.450754679883755,-49.916855771064725,três cachoeiras,RS
95520,-29.89536434049461,-50.280225643213925,osório,RS
95585,-29.48380099178912,-49.83993538512621,arroio do sal,RS
95552,-30.13968637516749,-50.50616426461453,capivari do sul,RS
95555,-29.765646431587108,-50.017940859328746,capão da canoa,RS
95590,-30.038741227023728,-50.15701541713919,tramandaí,RS
95589,-29.852192006924074,-50.066193243717,rainha do mar,RS
95599,-30.25683875758021,-50.23807818000815,balneario pinhal,RS
95530,-29.540612917787048,-50.246674860308765,maquine,RS
95500,-29.821550574453752,-50.52322845326938,santo antônio da patrulha,RS
95556,-29.65819240457069,-49.95919361702138,capao novo,RS
95580,-29.45485848637996,-49.92402425184136,tres cachoeiras,RS
95535,-29.57613305991566,-50.06257782797623,terra de areia,RS
95568,-29.37103105200009,-49.84820806366657,dom pedro de alcantara,RS
95530,-29.67672375884697,-50.199655737973146,maquiné,RS
95548,-30.34846601379196,-50.27431844370554,quintao,RS
95588,-29.827024200623654,-50.05827645075699,xangri-lá,RS
95599,-30.249730653539068,-50.23529666884567,balneário pinhal,RS
95515,-29.79188538695197,-50.44054304173277,caraa,RS
95538,-29.48927144719005,-50.107836404829264,itati,RS
95575,-29.538209999999932,-50.06251999999995,tres forquilhas,RS
95568,-29.41911107908242,-49.85982367555727,dom pedro de alcântara,RS
95588,-29.825067188167303,-50.052623582689776,xangrila,RS
95558,-29.62578947373271,-49.937315444821294,curumim,RS
95515,-29.79134935317908,-50.43409834778823,caraá,RS
95660,-29.517801962425995,-50.765753555126814,tres coroas,RS
95660,-29.51165384297141,-50.76927218639072,três coroas,RS
95680,-29.374542581978403,-50.7993160369122,canela,RS
95670,-29.37923247792722,-50.88445107799066,gramado,RS
95611,-29.64387851457095,-50.7801597485429,taquara,RS
95625,-29.965246172122555,-50.11768106939471,imbe,RS
95630,-29.63496095960441,-50.84224357977237,parobe,RS
95625,-29.962375912595743,-50.12777129691834,imbé,RS
95690,-29.65510565471189,-50.577744262161566,rolante,RS
95650,-29.546857298676724,-50.77553403340213,igrejinha,RS
95695,-29.64049740095296,-50.46244522045075,riozinho,RS
95630,-29.6269619570309,-50.82424492787791,parobé,RS
95750,-29.446838253717647,-51.51193685226242,salvador do sul,RS
95760,-29.58683498929656,-51.37159365059727,sao sebastiao do cai,RS
95700,-29.16904841329661,-51.52189899460921,bento goncalves,RS
95773,-29.38180535763347,-51.31145024436661,alto feliz,RS
95765,-29.459638556413456,-51.36831448711259,bom princípio,RS
95735,-29.28739352181165,-51.87173916145876,roca sales,RS
95780,-29.67034898140752,-51.46146829327502,montenegro,RS
95795,-29.36965041146749,-51.378081466662685,sao vendelino,RS
95760,-29.58988638899169,-51.37972389099394,são sebastião do caí,RS
95720,-29.25817085424239,-51.5248495247722,garibaldi,RS
95702,-29.183752659870706,-51.49884652970655,bento gonçalves,RS
95793,-29.54924657448034,-51.55524490748321,marata,RS
95770,-29.458655226411476,-51.30608476190055,feliz,RS
95765,-29.494709305969728,-51.36297006929719,bom principio,RS
95775,-29.49601551719557,-51.41271829143541,tupandi,RS
95726,-29.27242765412856,-51.680285961895805,coronel pilar,RS
95745,-29.682116191300608,-51.31878806160693,capela de santana,RS
95730,-29.37456675959352,-51.499057560833336,barao,RS
95730,-29.37171780687597,-51.50782704870411,barão,RS
95755,-29.53174718114928,-51.24992461413803,sao jose do hortencio,RS
95718,-29.163187260423744,-51.63708257678169,monte belo do sul,RS
95768,-29.46133673590192,-51.20156762808557,linha nova,RS
95790,-29.56258896217838,-51.58772342201704,brochier,RS
95783,-29.638048322432056,-51.39679847594919,pareci novo,RS
95778,-29.39302497181272,-51.2371861736878,vale real,RS
95727,-29.3463847125755,-51.67421310451108,boa vista do sul,RS
95748,-29.538127001062925,-51.48379684202534,sao jose do sul,RS
95758,-29.421682782825,-51.50553752238729,sao pedro da serra,RS
95711,-29.17519237322801,-51.56925812204669,vale dos vinhedos,RS
95795,-29.368211431186968,-51.37857490398953,são vendelino,RS
95717,-29.108972999999946,-51.46404649999997,pinto bandeira,RS
95740,-29.45071489991732,-51.67166496116825,poço das antas,RS
95740,-29.45076056739861,-51.6702862989187,poco das antas,RS
95758,-29.426397988661588,-51.51493929035045,são pedro da serra,RS
95755,-29.51794425925233,-51.24778281590367,são josé do hortêncio,RS
95870,-29.60436365128596,-51.93872728006997,bom retiro do sul,RS
95800,-29.616140787882497,-52.17587557262544,venancio aires,RS
95890,-29.513654924818667,-51.810979665661065,teutonia,RS
95890,-29.512975661496714,-51.80914484331445,teutônia,RS
95880,-29.498401199764288,-51.963582910074,estrela,RS
95860,-29.77926792082725,-51.85065663817348,taquari,RS
95800,-29.613738156430976,-52.194748300682505,venâncio aires,RS
95885,-29.35673031855486,-51.776912825441656,imigrante,RS
95820,-29.905319712812712,-51.76347465997283,general camara,RS
95820,-29.909931558876533,-51.75953637515257,general câmara,RS
95893,-29.424674279257477,-51.76627420439137,westfalia,RS
95875,-29.59064430916081,-51.82633724129569,fazenda vilanova,RS
95835,-29.52173138118189,-52.12635424346885,mato leitão,RS
95893,-29.417945951505136,-51.76629071377091,westfália,RS
95833,-29.78251626208533,-52.186364831023496,vale verde,RS
95835,-29.5295739388945,-52.12979797236255,mato leitao,RS
95865,-29.55066458222572,-51.74548109152964,paverama,RS
95863,-29.687450437628005,-51.71994389843217,tabai,RS
95985,-28.67905894959756,-52.16636619316479,nova alvorada,RS
95970,-29.166950131442757,-51.87010842919912,muçum,RS
95960,-29.23962888906153,-51.86836580934313,encantado,RS
95925,-29.244490117953653,-52.3059435,progresso,RS
95995,-28.87262510202068,-52.17938515160991,arvorezinha,RS
95940,-29.39739118532141,-51.94814111119284,arroio do meio,RS
95920,-29.30263901903529,-52.42872858803613,boqueirao do leao,RS
95915,-29.46383049653755,-52.079634,santa clara do sul,RS
95950,-29.213982763542123,-52.031601326294464,nova brescia,RS
95920,-29.298284156297463,-52.43079542423359,boqueirão do leão,RS
95980,-28.97100977026169,-52.021068899057695,anta gorda,RS
95935,-29.27117778369625,-51.98845376647088,capitao,RS
95990,-28.93032234179318,-52.126217270913365,ilopolis,RS
95967,-29.091548082527996,-51.98992630820064,doutor ricardo,RS
95965,-29.111749683216026,-52.07036830374231,relvado,RS
95918,-29.3828340679584,-52.27207559924254,serio,RS
95975,-29.000692931050256,-52.15843846606673,putinga,RS
95970,-29.15504527364004,-51.8634494864566,mucum,RS
95918,-29.38686714080848,-52.26798168056482,sério,RS
95990,-28.93078622256728,-52.11975660501495,ilópolis,RS
95950,-29.21421359600299,-52.02989381417954,nova bréscia,RS
95945,-29.171419647005017,-52.209108948250375,pouso novo,RS
95935,-29.27176220853539,-51.98812078822443,capitão,RS
